Year,Facility ID,Hospital Name,Hospital County,Hospital Region,IQI Code,IQI Value,Total Cases,Numerator,Observed Rate,Expected Rate,Risk Adjusted Rate,Lower 95CI RAR,Upper 95CI RAR,Compare to State,Compare to National
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,389,9,23.14,25.95,27.07,12.38,51.39,NS,NS
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",2077,409,196.92,,,,,,
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",399,53,132.83,,,,,,
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",506,22,43.48,58.73,57.42,35.98,86.93,NS,NS
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,194,135,695.88,,,,,,
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI14,Hip Replacement Mortality Rate,424,0,0,1.13,0,0,3.21,NS,NS
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI20,Pneumonia Mortality Rate,575,20,34.78,47.96,36.8,22.48,56.83,NS,NS
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,694,25,36.02,51.65,48.33,31.28,71.34,NS,NS
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI25,Bilateral Cardiac Catheterization Rate,1028,6,5.84,,,,,,
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",2439,721,295.61,,,,,,
2009,5,ST PETERS HOSPITAL ALBANY,Albany,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,205,9,43.9,43.28,37.97,17.36,72.07,NS,NS
2009,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",262,36,137.4,,,,,,
2009,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI16,Heart Failure Mortality Rate,112,8,71.43,31.04,98.85,42.68,194.78,NS,NS
2009,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",56,0,0,,,,,,
2009,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",315,89,282.54,,,,,,
2009,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",53,0,0,,,,,,
2009,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,31,3,96.77,39.48,74.44,15.35,217.55,NS,NS
2009,39,JONES MEMORIAL HOSPITAL,Allegheny,Western NY,IQI20,Pneumonia Mortality Rate,91,6,65.93,38.43,87.06,31.95,189.49,NS,NS
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI20,Pneumonia Mortality Rate,131,5,38.17,29.43,65.81,21.37,153.59,NS,NS
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",45,3,66.67,70.85,72.98,15.05,213.28,NS,NS
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,65,1,15.38,19.56,23.88,0.6,133.06,NS,NS
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI16,Heart Failure Mortality Rate,118,11,93.22,31.09,128.79,64.29,230.44,Above,Above
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI25,Bilateral Cardiac Catheterization Rate,33,0,0,,,,,,
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,45,3,66.67,70.31,65.71,13.55,192.04,NS,NS
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI19,Hip Fracture Mortality Rate,56,4,71.43,31.37,85.22,23.22,218.21,NS,NS
2009,42,UNITED HEALTH SERVICES,Broome,Central NY,IQI14,Hip Replacement Mortality Rate,137,0,0,0.94,0,0,3.86,NS,NS
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,91,12,131.87,62.48,146.26,75.57,255.48,Above,Above
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI20,Pneumonia Mortality Rate,493,30,60.85,22.36,138.12,93.19,197.17,Above,Above
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI24,Incidental Appendectomy in the Elderly Rate,153,1,6.54,,,,,,
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI19,Hip Fracture Mortality Rate,111,5,45.05,31.33,53.81,17.47,125.57,NS,NS
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",162,6,37.04,,,,,,
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",91,12,131.87,62.69,163.16,84.31,285.01,Above,Above
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI31,Carotid Endarterectomy Mortality Rate,45,0,0,2.02,0,0,9.6,NS,NS
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,159,4,25.16,16.14,47.33,12.9,121.19,NS,NS
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",180,7,38.89,,,,,,
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI23,Laparoscopic Cholecystectomy Rate,81,72,888.89,,,,,,
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI16,Heart Failure Mortality Rate,309,16,51.78,20.29,109.62,62.66,178.02,Above,Above
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",916,194,211.79,,,,,,
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI14,Hip Replacement Mortality Rate,169,0,0,0.64,0,0,5.62,NS,NS
2009,43,OUR LADY OF LOURDES MEM,Broome,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",1078,350,324.68,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",252,23,91.27,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,36,1,27.78,11.89,131.85,3.34,734.61,NS,NS
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI24,Incidental Appendectomy in the Elderly Rate,196,4,20.41,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI13,Craniotomy Mortality Rate,159,9,56.6,42.66,78.87,36.06,149.72,NS,NS
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI23,Laparoscopic Cholecystectomy Rate,128,104,812.5,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,202,12,59.41,22.45,80.35,41.52,140.36,Above,Above
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI16,Heart Failure Mortality Rate,466,30,64.38,32.76,84.4,56.94,120.49,Above,Above
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1104,221,200.18,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",281,26,92.53,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI25,Bilateral Cardiac Catheterization Rate,626,7,11.18,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI20,Pneumonia Mortality Rate,437,18,41.19,35.56,58.77,34.83,92.88,NS,NS
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,508,33,64.96,54.84,82.09,56.51,115.29,NS,NS
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,31,1,32.26,3.89,149.22,3.78,831.37,NS,NS
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI19,Hip Fracture Mortality Rate,143,9,62.94,24.76,95.12,43.5,180.58,Above,Above
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",1356,450,331.86,,,,,,
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI31,Carotid Endarterectomy Mortality Rate,103,0,0,2.59,0,0,7.47,NS,NS
2009,58,UNITED HEALTH SERVICES HOSPITALITALS INC. - WILSON MEDICAL CENTER,Broome,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",508,33,64.96,54.74,92.05,63.36,129.28,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",80,7,87.5,141.92,47.82,19.23,98.53,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,109,4,36.7,23.36,47.71,13,122.15,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,80,1,12.5,,,,,,
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI16,Heart Failure Mortality Rate,282,16,56.74,36.35,67.04,38.32,108.87,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",124,0,0,,,,,,
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",115,0,0,,,,,,
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI14,Hip Replacement Mortality Rate,42,0,0,2.41,0,0,1.5,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",576,88,152.78,,,,,,
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",691,203,293.78,,,,,,
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI20,Pneumonia Mortality Rate,260,10,38.46,40.03,48.75,23.38,89.66,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI19,Hip Fracture Mortality Rate,65,1,15.38,37.95,15.17,0.38,84.53,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,82,9,109.76,142.45,53.39,24.41,101.36,NS,NS
2009,66,OLEAN GENERAL HOSP MAIN,Cattaraugus,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,98,94,959.18,,,,,,
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",330,32,96.97,,,,,,
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI19,Hip Fracture Mortality Rate,69,2,28.99,42.29,25.65,3.11,92.67,NS,NS
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,52,10,192.31,127.08,104.87,50.29,192.85,NS,NS
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",38,0,0,,,,,,
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI23,Laparoscopic Cholecystectomy Rate,62,56,903.23,,,,,,
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",42,0,0,,,,,,
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI16,Heart Failure Mortality Rate,248,18,72.58,32.28,96.58,57.24,152.63,Above,Above
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,121,3,24.79,21.94,34.31,7.07,100.26,NS,NS
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI24,Incidental Appendectomy in the Elderly Rate,71,1,14.08,,,,,,
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI20,Pneumonia Mortality Rate,328,12,36.59,34.16,54.34,28.08,94.93,NS,NS
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",368,70,190.22,,,,,,
2009,85,AUBURN MEMORIAL HOSPITAL,Cayuga,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",52,10,192.31,125.76,118.6,56.88,218.12,NS,NS
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI20,Pneumonia Mortality Rate,164,13,79.27,38.11,105.55,56.2,180.5,Above,Above
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI16,Heart Failure Mortality Rate,88,3,34.09,35.3,41.48,8.55,121.22,NS,NS
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",545,105,192.66,,,,,,
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,69,1,14.49,27.06,16.27,0.41,90.62,NS,NS
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",643,202,314.15,,,,,,
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI14,Hip Replacement Mortality Rate,64,0,0,1.71,0,0,2.12,NS,NS
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",98,1,10.2,,,,,,
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI19,Hip Fracture Mortality Rate,43,1,23.26,17.75,49.04,1.24,273.21,NS,NS
2009,98,BROOKS MEMORIAL HOSPITAL,Chautatuqua,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",110,1,9.09,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,118,1,8.47,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,40,34,850,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",475,95,200,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI20,Pneumonia Mortality Rate,271,14,51.66,29.3,89.46,48.91,150.1,NS,NS
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,85,13,152.94,93.8,112.99,60.16,193.21,NS,NS
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",117,1,8.55,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",85,13,152.94,93.95,126.26,67.23,215.91,NS,NS
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI16,Heart Failure Mortality Rate,292,15,51.37,27.96,78.92,44.17,130.17,Above,Above
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",105,1,9.52,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,70,1,14.29,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI19,Hip Fracture Mortality Rate,94,4,42.55,24.34,65.44,17.83,167.55,NS,NS
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,119,3,25.21,20.49,37.36,7.7,109.17,NS,NS
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",580,199,343.1,,,,,,
2009,103,WOMAN'S CHRISTIAN ASSOCIATION,Chautatuqua,Western NY,IQI14,Hip Replacement Mortality Rate,56,0,0,1.22,0,0,2.97,NS,NS
2009,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI14,Hip Replacement Mortality Rate,46,0,0,1.29,0,0,2.81,NS,NS
2009,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,47,1,21.28,11.22,57.57,1.46,320.75,NS,NS
2009,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI16,Heart Failure Mortality Rate,83,4,48.19,21.12,98.02,26.71,250.96,NS,NS
2009,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI20,Pneumonia Mortality Rate,134,8,59.7,24.46,123.83,53.46,243.99,Above,Above
2009,114,TLC HEALTH NETWORK,Chautatuqua,Western NY,IQI19,Hip Fracture Mortality Rate,33,1,30.3,23.62,48.02,1.22,267.55,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",194,24,123.71,,,,,,
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI14,Hip Replacement Mortality Rate,107,0,0,1.05,0,0,3.44,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",286,15,52.45,56.06,72.57,40.62,119.69,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI20,Pneumonia Mortality Rate,431,12,27.84,36.71,38.49,19.89,67.23,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,397,19,47.86,51.29,64.66,38.93,100.97,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI19,Hip Fracture Mortality Rate,76,3,39.47,31.76,46.53,9.59,135.97,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI13,Craniotomy Mortality Rate,36,0,0,79.91,0,0,2.73,Below,Below
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",233,29,124.46,,,,,,
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI25,Bilateral Cardiac Catheterization Rate,673,2,2.97,,,,,,
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI23,Laparoscopic Cholecystectomy Rate,107,92,859.81,,,,,,
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",975,144,147.69,,,,,,
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI21,"Cesarean Delivery Rate, Uncomplicated",1169,314,268.61,,,,,,
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI16,Heart Failure Mortality Rate,267,15,56.18,33.05,73,40.86,120.4,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI24,Incidental Appendectomy in the Elderly Rate,135,5,37.04,,,,,,
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI18,Gastrointestinal Hemorrhage Mortality Rate,163,3,18.4,19,29.42,6.07,85.97,NS,NS
2009,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI31,Carotid Endarterectomy Mortality Rate,75,0,0,3.22,0,0,6.02,NS,NS
2009,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI18,Gastrointestinal Hemorrhage Mortality Rate,52,4,76.92,19.81,117.93,32.13,301.94,Above,Above
2009,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI16,Heart Failure Mortality Rate,107,8,74.77,32.65,98.37,42.47,193.82,NS,NS
2009,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI20,Pneumonia Mortality Rate,235,6,25.53,27.57,47,17.25,102.29,NS,NS
2009,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI23,Laparoscopic Cholecystectomy Rate,38,30,789.47,,,,,,
2009,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI19,Hip Fracture Mortality Rate,33,0,0,17.96,0,0,7.64,Below,Below
2009,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI14,Hip Replacement Mortality Rate,45,0,0,0.92,0,0,3.92,NS,NS
2009,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",242,52,214.88,,,,,,
2009,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI16,Heart Failure Mortality Rate,87,5,57.47,27.43,89.98,29.22,209.99,NS,NS
2009,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",34,8,235.29,121.97,149.63,64.6,294.83,NS,NS
2009,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI20,Pneumonia Mortality Rate,90,5,55.56,29.98,94.04,30.53,219.46,NS,NS
2009,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",33,1,30.3,,,,,,
2009,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",214,24,112.15,,,,,,
2009,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,34,8,235.29,122.59,133.01,57.42,262.07,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,159,5,31.45,16.54,57.73,18.74,134.72,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI31,Carotid Endarterectomy Mortality Rate,61,0,0,1.96,0,0,9.87,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",830,216,260.24,,,,,,
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,110,89,809.09,,,,,,
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI25,Bilateral Cardiac Catheterization Rate,637,12,18.84,,,,,,
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",117,14,119.66,,,,,,
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,146,1,6.85,,,,,,
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI20,Pneumonia Mortality Rate,471,28,59.45,29.87,100.99,67.11,145.96,Above,Above
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,76,3,39.47,21.91,67.43,13.91,197.06,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",201,11,54.73,46.1,92.07,45.96,164.74,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,202,11,54.46,45.69,82.6,41.23,147.79,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI14,Hip Replacement Mortality Rate,61,0,0,1.32,0,0,2.74,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI16,Heart Failure Mortality Rate,394,13,32.99,24.36,58.18,30.98,99.48,NS,NS
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",727,125,171.94,,,,,,
2009,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",103,12,116.5,,,,,,
2009,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,64,3,46.88,29.62,59.24,12.22,173.13,NS,NS
